id,error_m,used_field
1531281556698560-adebba609dd34ac58da232e03ad80f89,0.6015987567174159,distance_m
1531281557198444-f2727eb072f7470b862601edee7250b3,0.777101575597547,distance_m
1531281557698875-849bde6d489544178c838baa28142bd4,0.9037769905989608,distance_m
1531281558199317-afd9b98ede4b4c79b3fc1882ffeb2068,0.7889083238861129,distance_m
1531281558648890-12a72195b0a242b3bf7a48c0d82cd219,0.7404238604059898,distance_m
1531281559199051-12a0035c7d934d259f5fa32eafd7b0e3,0.6876466729346559,distance_m
1531281559799595-eab9a7fe8c7c4cbebbefbbdb77960d6a,0.7666559196436902,distance_m
1531281560199908-000681a060c04755a1537cf83b53ba57,0.804041419508193,distance_m
1531281560699785-39118d2a1a9b459eadc2c2d28c7658d3,0.794971823677758,distance_m
1531281561149348-b70d359986c74a008d7e9f957521b213,0.5991984458631985,distance_m
1531281561649239-c1348c56187d4f38ad1b569cd3a7095f,0.773007291028696,distance_m
1531281562149120-e5062bd5d7774291b8641c5a9a38b439,0.7667943983600117,distance_m
1531281562648970-cf6a7d894c034a4db251f41bc31cdbf7,0.824112723319361,distance_m
1531281563148848-9de41b523cce4fb3aa4f6230ec06345d,0.8143806935589641,distance_m
1531281563649274-5bbe677b299143128aa0492add6b28cf,0.7171334130425029,distance_m
1531281564149708-8b2da12cffd84eb2925b0b9e08ed250f,0.7277613248891678,distance_m
1531281564699363-d48f731eacf64f1f8df51ba2a153864a,0.7280358386190952,distance_m
1531281565199773-073394e5ed044800b3e4d7e077716219,0.7514616232503201,distance_m
1531281565699653-5b8bccc502224cbd82d1cf9e511a35c0,0.747596812041635,distance_m
1531281566199528-6de2f8b9d18441e8aee8011d5f8759f3,0.7800629602642983,distance_m
1531281613797794-c28c950afda14f7b93ff956799873dff,0.3061612102031212,distance_m
1531281614298221-73605b2d71b347e996af63f7e7e55fa9,0.6262410077789121,distance_m
1531281614798654-86287c78bf494502ae0b6110c162b63d,0.4490976931698339,distance_m
1531281615298533-c365e8e9ccfd4bcbac8fc09a21692edc,0.49000163723011936,distance_m
1531281615798954-08dfcb4bd030497ea9c7d17d4bbba24b,0.728924420571904,distance_m
1531281616199325-b8c2c0c99fa24096abb6537fe3bd5628,0.25049021607617505,distance_m
1531281616699187-8b52e309b5144f7880725db89ec38956,1.8591217545934244,distance_m
1531281617199104-54dd93feb4b34fc4b57470531bd79ff5,0.5924201414889224,distance_m
1531281617699492-7c3248a9f77341d2ba915b857bd8f287,0.6423534229138547,distance_m
1531281618199371-9f5b95a0bb20428188d4abae6a0579d1,0.0571871661757497,distance_m
1531281618699807-cbbd333271434197b1bd8302ae03100f,0.5055375489421211,distance_m
1531281619299771-28b11a54a9554bcab30d73ee193046b5,0.5899027170459432,distance_m
1531281619898610-4b791411187e47689f7259a9b4d4c54f,0.6797784734039667,distance_m
1531281620398480-ac7124bfc1694aa996a5e3b27d17ecf5,0.8481299297371409,distance_m
1531281620898375-b0361d863c2f468d8f6ac82560aaf5bf,0.7569612378979401,distance_m
1531281621398805-a00699393a4b4cf39e0b992da8dd2715,0.627216370770104,distance_m
1531281621899271-f4d621bac4954bab8376359358093db6,0.3191950807779158,distance_m
1531281622449473-0497c0a2d98145029608177652f791a0,0.7538394557983523,distance_m
1531281622899520-4bf4a32aa6e14ed890fcf8a860ad9289,1.911984614209767,distance_m
1531281623399950-c591060534ac4c978a9601baa87c202b,0.6524713169619567,distance_m
1531281623899277-618875a2d6724584917e6be29329d8ac,50.971805932299475,distance_m
1531281624399157-f09c85b7ca614a97b5a2293ad5b1182c,78.50875747329084,distance_m
1531281624899041-e334b3012d8b45649fb0614b14264a30,0.5203105017221928,distance_m
1531281625449244-101e831275d740e6b47a6b1e9ef8c7b2,0.5870362430984178,distance_m
1531281625949100-309dffeeb33c4319bfcd4fa9002d8667,0.7147553971194095,distance_m
1531281626449531-8e86bdba7c1f434780fdc7924d9d2286,0.6670544923286549,distance_m
1531281626950529-58b9fd4376c741b3ad035aec9bef660d,0.7471719688064196,distance_m
1531281627450934-a38cd83451774e5f89fce6eb45b3ac8a,82.03124404761883,distance_m
1531281627950262-c604ceb421f54f028c246cb68960dd53,0.6302825492956308,distance_m
1531281628449597-84d3fc3616134756aa8a9545a5706e62,0.4710864886170234,distance_m
1531281628949481-8c9d04f0d9fe4fa49db9a99d4852f46a,1.0103066761638244,distance_m
1531281629449333-fa1a6e0348aa4974808669ff11afc30c,0.6953170976147592,distance_m
1531281629949213-95da06d762ea41ed8050c8d7a9cefa8c,0.6784891197823673,distance_m
1531281630449088-f69deb5862844f09a690500fe6a2b9b0,0.7043844396288391,distance_m
1531281630949534-4a4e46dbe41848b8a2b1d82107b6c24c,261.7501193887025,distance_m
1531281631398523-57417521864243b8877733aa6b372276,0.7236927063504046,distance_m
1531281631898396-d4c301dcfbc34ac8b8319353c3bfc620,0.7972383637311568,distance_m
1531281632397775-75552a5fc1ee4030ac1d032c6343a165,226.79974647252143,distance_m
1531281632897043-c7bc5a205f5545b7a0af978889ceca13,0.7387612534887634,distance_m
1531281633697755-e261f474caa34797b0759aa2ca8a576d,0.6749595807483946,distance_m
1531281634198156-3947c3c1848e46c3849a1e178e2e728b,0.6936923282093598,distance_m
1531281634698050-c0e18beded2d45d29662c2129503d4f7,0.6560756875113262,distance_m
1531281635199031-c3286d413f524369ac040fbcd0b0e9b6,0.7520565648562093,distance_m
1531281635700031-e7683144f74449309873faf2cb7e76c8,1.5127252181728401,distance_m
1531281636199912-a4fa9d49433944d893b977da960fc458,0.7424066080945804,distance_m
1531281636699781-d55a20a3225b4e258cbba4dd9e1b597f,0.7266534876396121,distance_m
1531281637150421-1a0f8e5b0cc248cd832716486455a257,0.7354239604315911,distance_m
1531281637650287-f9b825f4020e4da8b6a182160e0b0705,0.6508957590842117,distance_m
1531281638150725-77d239a5f93b49a38ec0a6185c87147d,247.36839935610206,distance_m
1531281638650622-fdb723ef23d64b47aead300ed1d573f7,0.625853074348409,distance_m
1531281639200264-6e49bfd9f21447858938b77180bcb6b8,0.5649954132486609,distance_m
1531281639700112-4c5a8356ea1741548238807ba41235d3,0.6876490238695587,distance_m
1531281640200011-e69a14f90e684e0c8dbcee8336e837ad,0.5788018194585653,distance_m
1531281640699904-a77fe48ab6e44959860a1a2b44f7be5e,0.6360509248268337,distance_m
1531281641199750-160faaad600249d7ab8f95ee44648e6f,0.6995473585507698,distance_m
1531281641699620-335da4966e3745dc845362f4c54eeae8,0.7732749381303442,distance_m
1531281642199495-68b7cbe911ee40f9a00ff8affbfb88ab,0.9114977592070533,distance_m
1531281642699386-f3d292fb057a4490967facdc1b9968cf,0.5729059519953515,distance_m
1531281643199246-9a9f358664e64025a28fbffcf2ee0099,0.553427051930293,distance_m
1531281643699119-deafcf11ebbf49ea987ebc7616d4c487,0.7053154661755539,distance_m
1531281644199030-670c160e6af24e7c8a8dc34aae1e3a1c,0.7249321504568129,distance_m
1531281644698880-5c37942981a148418ea05430a44cfa7e,0.5461867451660543,distance_m
1531281645198750-ca924333b0ad4839952a5b6ab70de4b0,0.671701943406066,distance_m
1531281645698628-fb2a700732f24bfe86d1187ba7492ba2,0.7417808159219437,distance_m
1531281646148734-f05e94332d124446a9b8df3917101615,0.5510222900725374,distance_m
1531281646698972-2b4bb1ecb2244264ba9043ee04854ac2,0.5876782778214441,distance_m
1531281647299448-16ada52c6b734169879b2c296f5434d3,0.6041537125129722,distance_m
1531281647799319-81f68870ae19470a93ae51e7ff2583ef,0.5024260892215778,distance_m
1531281648299946-5f52fc6688cd4b098799012ee6a04875,0.5444758412988691,distance_m
1531281648799637-03e1fa4ec2664a34987dcc8c2898d94d,0.6336913452014935,distance_m
1531281649300059-d929c9294e4348c58edceeb460d2e083,0.7947975084384361,distance_m
1531281649799948-80d7c172efb64b5296f2d22f942bc963,0.9287069381447648,distance_m
1531281650300375-edde57e6dfeb416e936d9056824b8253,0.9210753518214887,distance_m
1531281650800235-f1d9fc82160b4980a3fd44dc92bdd033,45.366562576417444,distance_m
1531281651400203-33c050305be04c6489a4c61f09e40123,0.9331971942721927,distance_m
1531281651900091-1477ef1a6a3b42daa70ac218e6f6c6f9,41.78666055094616,distance_m
1531281652400518-dc80a728399948168b6e301e031a2435,18.45602882529175,distance_m
1531281652900378-90c8d4cb239d48adb447177c64a7ff0f,19.71357400371632,distance_m
1531281678800487-1d477a7c21784a98b2e6a9289a958fe2,305.4236811381855,distance_m
1531281679300367-4cd21f4d2a00448c9efe4d81a6e35891,39.59324437325135,distance_m
1531281679799686-d7f831c213eb44e3b8031f73929278a7,32.36703569992161,distance_m
1531281680399659-915e9d78c1eb4bc7a75fbd9d672be158,28.993533761858004,distance_m
1531281680949304-8ae5eb1e96954ba0b154600564400ab4,11.319231422671772,distance_m
1531281681399403-5eb775d7b9534e82971c5c435fbfa116,0.5398976493917075,distance_m
1531281681899294-12404ec129124d9a9bb72860e3c9c02b,43.0653573072371,distance_m
1531281682399168-a9460d1306f94aaf894af8b07d5f23a9,24.751262594057703,distance_m
1531281682949398-a82c0acb18dd4c3a99731b7a06a63fb7,24.292488550990406,distance_m
1531281683399453-11d08474b2544d969d832d3d370c3db1,47.86047429769162,distance_m
1531281683949669-1c9469a9d1db45f99f95fbe9c0095087,79.72217382886646,distance_m
1531281684399204-b513d361d0874bf8aa8eeae2e04dd25c,79.58093364619442,distance_m
1531281684951298-773712537f064bed866ee4be0a425261,49.75565294516795,distance_m
1531281685448742-b3d0ef9d02d24118a0fe3e02104e8a33,56.2638871746345,distance_m
1531281685948609-e42c40288fba48e993507ce35215a7d5,20.871631464741803,distance_m
1531281686449051-e1e84a1a464844cd80f144faa700c067,112.5860781802084,distance_m
1531281686948934-44a22e08d57b40d4bf7077a060741383,50.79000886001104,distance_m
1531281687448229-0e6728061166469695094adf2df3ece0,23.656394484367222,distance_m
1531281688048764-c0ac3dc491e7414184f44c2b32d24ad8,34.031235651971265,distance_m
1531281688548632-b87c4fce91d94856b3d8a39961e97fbb,1.8677885625631097,distance_m
1531281689049624-49ceba17e48d41f08da1c994618f84da,0.8316388781654831,distance_m
1531281689550586-0c35a9646b7b4c74af3699f46d6bed9a,53.783129325095985,distance_m
1531281690051015-3d71959327bc4d79a59a8efb0da21143,73.77414858878413,distance_m
1531281690550916-bf7a775b373b4705aebfee0609f6e166,0.6305572192181007,distance_m
1531281691050215-ac2d1e8913eb40e0847c39fb6dd73c5f,0.8631988731626219,distance_m
1531281691549563-0791e7e86b98473795eeffe238d6c13b,105.57284215175795,distance_m
1531281692049425-6e60a07fb4234c1d8b669f62bd49da5b,0.7697977124542026,distance_m
1531281692549845-f3c0d5342fd54c4f95312fead7783170,1.8353129763197402,distance_m
1531281693049210-a1d17e01d0454964a0699b251b2f1e70,0.9063546676600481,distance_m
1531281693549065-8d5c8d68750649c5bb0798abe4a1d8f8,351.34473811343753,distance_m
1531281694048944-e0668ad60c404fa6a7cd4295c536d737,0.8329125665186635,distance_m
1531281694549346-4b37030f3df847aa97027cfb887be058,0.8916052313714184,distance_m
1531281695049280-c63c15b4ddae40579136ebaecbbfbfd0,1.3040523589521953,distance_m
1531281695649200-d21bdffbca9f4edaa4bf4f54fffa6f4b,198.56768367486185,distance_m
1531281696149619-2bdf0127a7094e3aabdf8be3f4670cb0,1.2080729001867458,distance_m
1531281696798787-7e33559bf5ce4cbabf24b606383ce521,2.40069204090868,distance_m
1531281697298667-af7a7e39956646a785d8d7c5831fea62,32.25871975140985,distance_m
1531281697799105-489c1b82dd654bc78cd900b93a644bab,2.1835865724980508,distance_m
1531281698299539-cef5745a54e24c7a9111d449e336b4ed,48.240283995847285,distance_m
1531281835797511-040a956bf0c04ad09fffc286cab5bc56,0.8349585573725387,distance_m
1531281836297392-ea5dbccb2a7a4b4e9ce8c0f5e0509d17,25.477931627194543,distance_m
1531281836697734-fc651dc8a36846fdba3f705117d3d0d0,0.7287234967205761,distance_m
1531281837198155-3d65380e1e2b470bbe0c944ecec05616,19.75158221510368,distance_m
1531281837799249-6d32f67b3307453aae7b942c91b7b9e8,0.961682726547157,distance_m
1531281838299104-d6f9027a85474ee4bbd4103cc7619f4f,0.9745386050089867,distance_m
1531281838799539-573172be3eda4aae94e875fe4403c57b,0.841654550105962,distance_m
1531281839299407-3387d937c3864cdcaf0454542ebaa961,4.540785866287774,distance_m
1531281839699754-2bb8324710ae4fb1a000cdf7f1eb253c,0.9738114466903639,distance_m
1531281840200181-34cf97ab4d6b452d862ae6c8374f7ee9,0.931130935817572,distance_m
1531281840700060-9bd318b5781f4bf797b9b6ee69f9cbd8,0.9700677126528925,distance_m
1531281841200506-72fb9f0f545a4d6b92f6de14c9dcce85,1.1814822960257443,distance_m
1531281841650597-ef9eddeaa6c641b2bfc687237153a1e9,0.9234244038346414,distance_m
1531281842200247-913f4d17b4c54ce19662f83158a3d4d0,0.8403959217660825,distance_m
1531281842699565-728f711f0d8e4b5fa85defb9bbb51399,0.8334049462451618,distance_m
1531281843199486-4ea42d9dcb2548658a950769437f108b,0.9981098084129805,distance_m
1531281843649576-4de831d46edf46d084ac2cecf682b11a,0.8729250005798543,distance_m
1531281844049332-9bab9367c07f4410ab2a3e901d76034f,0.8011523219393505,distance_m
1531281844548677-2128fc958907421ca888ab014a73348a,0.8115958001987144,distance_m
1531281845049109-144689dc04d74506a875106f2ff76d9e,0.8227128950268127,distance_m
1531281845548969-d813d750f591453a9b1bb905e6a88b48,0.6392628532168684,distance_m
1531281846049405-bf6aeba0f19a46b087916c915f73cf39,0.829493869051033,distance_m
1531281846549280-9018d220fc7340998efa65631a9c3cd4,0.7664811420293202,distance_m
1531281847049152-5b8b618c3f9e481bb8522d9900d74f20,0.5345390866827363,distance_m
1531281847448962-8491dd8fb7a44826b15e24ef9f869455,0.4433997594889616,distance_m
1531281847949379-d90f206c2a2e405e912ee046b0b27d85,0.7419037071346629,distance_m
1531281848449244-9d0b36d611be43ffa9244ee9a4e9c5e9,0.6325551155173481,distance_m
1531281848949117-1fa5506ca31d4174955140d2138db679,79.11147198731673,distance_m
1531281849449033-364828ce52784d7a8f1b6f586637e23a,0.8710069696942612,distance_m
1531281849949420-864f2bd660ba4d5b83fc5dee443801ce,1.1780933561848717,distance_m
1531281850449294-1734a670436946788e72ec8ce185957b,249.00326303082858,distance_m
1531281850949765-2e51aaf4465441dcbe22351087a62c46,1.1515860373875535,distance_m
1531281851449051-291d30843273487c96a7dc86f79a030f,75.51903733496607,distance_m
1531281851948931-90c1665c6cf24153a834063fd99f257c,0.8037415260055522,distance_m
1531281852548891-783bf5ef43d04e538df4986e1461ba7e,0.9598244771395945,distance_m
1531281853049324-f5a8490b733140bd9eb51131f5e65b4e,0.7405325155669766,distance_m
1531281853649284-cb57adad69c54307907d522fd78c543b,0.6218265711231485,distance_m
1531281854149711-b46095be5e6c47d2aff1a67a151fc984,58.941708492374055,distance_m
1531281854649587-de44070678e84676ab9e68a16a55b5d5,0.933381802719676,distance_m
1531281855148928-a6f13e65dcd141bca7ffb425d7c6c8be,0.5873093575799275,distance_m
1531281855898739-8fb167b9767d420b9c6368719bafb7b4,0.5124276110936773,distance_m
1531281856448941-1dffa2d447444bc89fa5c494f88aaa20,0.733603624361997,distance_m
1531281856949350-8c6a954f8ab94c36b994a18d9f6a5b26,0.6412113060961585,distance_m
1531281857398934-d5686f4785d04f7f82f723548f14523c,0.7176878100735482,distance_m
1531281857899333-ad7080dc8e08423482474c439e96c2ee,0.5115862352770743,distance_m
1531281858399781-96af1a7dbbe643ee9b54c2702c719407,0.665968907036504,distance_m
1531281858799556-99c4cc9ce89246b19b802666bff43cf9,0.8168376435243143,distance_m
1531281859299423-5c9f496ba0904ac0a2a62c138dd627f2,0.7325188540929531,distance_m
1531281859799302-ce45c7c9cae1491ba4e30bdf649b7de0,0.5253008087513847,distance_m
1531281860199093-4ffdd34156524df380cddc090dcadc7d,0.683983181167121,distance_m
1531281860698973-ffec010a27b4462f86b78e2e41d14f42,0.7165634334535436,distance_m
1531281861198323-c5fc747cb34f44d78820ae649d183e93,0.7782545718444044,distance_m
1531281861648407-88aa269105204f8db1a29debf3cde07c,0.7202205357760023,distance_m
1531281862148305-6b282c1c40c1454bad559e58b5fcecb0,0.7745904544173051,distance_m
1531281862648709-4523fb98c35940f1a47555072262965d,0.9042576754239469,distance_m
1531281863148586-6e75580faac94693acd7ece6419dcb88,0.8846217556138094,distance_m
1531281863649030-bd0a172dbc9045d5a11b1980ccfb0d53,0.9528073686729711,distance_m
1531281864149453-af620d74bb47486b89cdc3844acb6c18,0.9066523357239897,distance_m
1531281864649368-8a51f719699b49f893a8ed0932201c22,0.8609927049893692,distance_m
1531281865149198-cf4d66093d824995b2b56eb08503c663,0.7500460136469672,distance_m
1531281865650210-5bea7ebf706d4a5c906769ca8de1be22,0.8666492160733439,distance_m
1531281866200932-c49a39d8f51d41dabd03de50bbcf06d9,0.7595309592212981,distance_m
1531281866700825-b9853461935b41f88ba20195a2d0217c,0.7976160005057871,distance_m
